address,japanese,korean,length
0x00146981,跂珀琲,예시안,6
0x00146BBC,矼袱碆,타유강,6
0x00146F6D,鞁鴆鳬,기박배,6
0x00147021,聲聽礪,강복파,6
0x001470CB,硼玳蒻,피짐부,6
0x00147193,肬韜鴕,성청려,6
0x001473D3,葆聿蓼,붕대약,6
0x00147631,粢鵁鰡,우도타,6
0x00147767,瞠韲砒,보율료,6
0x00147BCE,鱸鰾瑰,자교류,6
0x0015918A,銕釡瓊,경배련,6
0x001592B1,琥籤銹,약파영,6
0x00159835,釛跖靼,철부경,6
0x0015C05A,粳韃鴣,호첨수,6
0x0015CCE6,瑯矜銜,극척달,6
0x0015CD2C,肆趾籵,갱달고,6
0x001616DD,跛萵顏,랑긍함,6
0x0016196B,裨葯蓿,사지미,6
0x00161AAF,珞蒟跛,파와안,6
0x00161AF4,肬釶襃,비약숙,6
0x00161DA4,珞聽褌,낙구파,6
0x00161EDE,粮鰲胥,우이포,6
0x0016215F,袁碚銕,방어대,6
0x00163762,睛碌鞣,공병대,6
0x00163A8C,矚鉉踈,수송대,6
0x00163AB4,鱇裲齏,지원대,6
0x00163ADD,聳鈿鵄,대전차,6
0x00163B05,赱鈿跛,대공포,6
0x00164159,鰊銖碪,중전차,6
0x001641D3,靨蕀韜,중포병,6
0x001641FC,贇踟韵,연수침,6
0x001649EF,聆鴿贐,염극도,6
0x00164D0E,鞣韋鵄,윤지운,6
0x001678EE,靫粡聹,영합신,6
0x001688DA,籀砌脯,유위치,6
0x00168EF2,釉鉈瞽,차동녕,6
0x0016B47C,瞹跋韋,주체포,6
0x0016CCC1,粨裄跂,유타고,6
0x0016CD27,韋籖袱,애발위,6
0x0016D1B2,裙褄葭,백행기,6
0x0016D218,葢跪葭,위첨복,6
0x0016D414,瑕肆鞴,군처가,6
0x0016D47A,肚粳鱚,개궤가,6
0x0016D4E0,粳琲葯,하사비,6
0x0016D5AC,璢琥籌,두갱희,6
0x0016D612,粐粫簷,갱배약,6
0x0016D7DC,蓙韆葷,유호주,6
0x0016D8E3,粳鱧籥,여니첨,6
0x0016EDC4,褂葹鱇琥頌,전차 중대,10
0x00172365,矣矣矮,왜광발,6
0x00172407,矣矜矼,왜료이,6
0x001724A8,珮珥珮,의의왜,6
0x0017254A,珥珀璢,의긍공,6
0x00172595,粡裝跚鉗韵,포병 중대,10
0x001725EB,珥珀珮,패이패,6
0x00172637,鉞褂鉅韋鴒,보병 소대,10
0x001726D8,裴趺鉅韋韲,기갑 소대,10
0x00172A52,珥珥矣矜珞,전차 소대,10
0x00172AF8,珥珥瑯,이박류,6
0x00172CDD,珮矜璢,이박패,6
0x00172E1D,褂粐聽聹胙,포병 소대,10
0x00172EEC,粤聿蒿褂鉅,보병 부대,10
0x00173002,跏粐蒿聽蔟,기갑 부대,10
0x00173145,粫粃聿聽肬,전차 부대,10
0x001731E7,裝矮聽聽襌,포병 부대,10
0x0017332A,瑯矜粤粐胄,보병 지원,10
0x001733CC,粭珥粐粐襞,기갑 지원,10
0x00173471,珞粃粹,이이랑,6
0x00173D79,珥矼裴,패의벽,6
0x00174FF8,珮粤蒿蒿籬,전차 지원,10
0x0017509C,珮粤蒟裝籬,포병,10
0x0017C576,玻珸鞦,패의혜,6
0x0017D9B3,跚葹琲,이강배,6
0x0017E358,籤碾矍,파오추,6
0x0017E38B,籘蒡釶,산시배,6
0x0017E491,鞣磑跟,첨년확,6
0x0017E4C4,鰥蔬踞,등방이,6
0x0017F444,蔘賣袍,유애근,6
0x0017F477,蔘簣賍,환소거,6
0x00180099,蔘靉袰,삼매포,6
0x00181E9A,踉鱆玻,삼로비,6
0x001821C7,蔗鱆玻,곤월주,6
0x00182B9F,踉鱆玻,삼로비,6
0x00182C91,贄鴪赳,삼로비,6
0x00182ECC,踉鱆玻,삼로비,6
0x001836E3,衲鴆赳,삼로비,6
0x00183BF7,鰆韵赳,늑운규,6
0x001890EC,釵韆珎,명경련,6
0x0018A5FC,鳬裝葢,춘운규,6
0x0018A69D,鉞矜玻,차천진,6
0x0018A6EB,瞞肅矚,부장개,6
0x0018A8CE,獻鉅矚,월긍파,6
0x0018A96F,蒂韋矍,만숙촉,6
0x0018CA1A,矇裝蔗,헌거촉,6
0x0018CA29,籘聿胙,체위확,6
0x0018CA38,聚粤胝,몽장자,6
0x0018CA47,袤珞碌,등율조,6
0x0018CA56,袍砌硼,취월지,6
0x0018CAC0,玳矜脉,무락록,6
0x0018CB39,葹矗瑪,뢰리애,6
0x0018CB76,玻珎蹊,약약차,6
0x0018CB94,萬玳瑶,시촉마,6
0x0018D42D,獻裨蒡,파진혜,6
0x0018D43C,袤肅肬,만대요,6
0x0018D44B,鰡粲蒻,헌비방,6
0x0018D46A,矜韆蹂,모숙우,6
0x0018D479,聰鉞蔬,유찬약,6
0x0018D488,赱肄蓿,긍천유,6
0x0018D4B6,珎粃鍄,총월소,6
0x0018E9F0,籤珥粨,주이숙,6
0x0018EA1E,聨砌鈿,진비영,6
0x0018EA2D,鰰琅鉈,첨이백,6
0x0018EEED,蓊韈胝,연체전,6
0x0018EEFC,裃韋胥,무숙우,6
0x0018EF0B,鞨跚胛,류찬약,6
0x0018EF39,珥趙顯,상위서,6
0x0018EF48,矚裙銷,갈산갑,6
0x0018EF57,聳裔蔕,조현,6
0x0018EF66,葆粤胄,주목,6
0x0018EF75,鞋珥瑩,후예,6
0x0018EFC1,聨聰瑜,구슬신,6
0x00193BBB,跚逞糅,구슬신,6
0x0019EDF0,鱚砒鴪,희체율,6
0x001A37C0,睿褄瞻,희비율,6
0x001A540A,袱齏鴈,희비율,6
0x001A54B6,砌鉗鵄,예처첨,6
0x001A5805,猖岾襄,복제안,6
0x001A92F9,慫莊筈,체겸치,6
0x001ACD8F,棡惧悚,창점양,6
0x001ADB12,皙糺猴,종장괄,6
0x001AE48D,矚蒿粤,강구송,6
0x001AF910,筮碼猩,석규후,6
0x001AFDA7,霰褪瞶,촉호월,6
0x001B0ECC,袂肭踟,서마성,6
0x001B12BD,鱆籬萪,산퇴궤,6
0x001B16D4,葯鞳褓,몌눌지,6
0x001B1A83,裴硅趾,장리과,6
0x001B1B2A,鱶葯瑜,약탑보,6
0x001B1C6A,砌鈔韋,배규지,6
0x001B1D4D,褞韆銜,상약유,6
0x001B2551,韈琅齏,구찬궤,6
0x001B3D84,裹粤矚,비이질,6
0x001B4865,肓頌矍,말랑제,6
0x001B4D30,鰄跪釛,과월촉,6
0x001B4D66,総月訣訣訣訣訣訣訣訣訣訣訣訣訣訣訣訣訣雌弌,총월결결결결결결결결결결결결결결결결결자일,42
0x001B4F2C,悄椦擠,황송확,6
0x001B4FB6,跂肆葮,외궤륵,6
0x001B5D5A,鱚跋蓚,초권제,6
0x001B5D6F,矍矗踟,기사단,6
0x001B5DBC,鰾冐鞦,희발수,6
0x001B6A16,鱸鴕籥,확촉지,6
0x001B6F4B,利鰹去去牛訣訣訣訣訣血草諮蒲国曙搨橋岔,문자 오류,38
0x001B7AFE,幅喋梔衰詩窓視視詞詞轟視詞視曙曙秤弗泱,문자 오류,38
0x001B8228,書麹訣訣訣訣訣訣麹轟轟轟轟轟轟轟轟轟糟李洵,서국결결결결결결국굉굉굉굉굉굉굉굉굉조리순,42
0x001B82DF,沚轟轟轟轟轟轟轟轟轟轟轟轟轟轟轟轟轟轟豪肇,지굉굉굉굉굉굉굉굉굉굉굉굉굉굉굉굉굉굉호조,42
0x001B9CBA,伯轟麹麹訣麹麹麹麹麹麹麹麹麹麹麹麹轟轟轟逃,백굉국국결국국국국국국국국국국국국굉굉굉도,42
0x001BA976,堯牛訣訣訣建,기갑대,12
0x001BAF84,雷轟轟轟轟轟轟轟轟轟轟轟麹麹麹麹麹麹麹麹麹麹訣訣訣訣訣訣訣轟澄,효과음,62
0x001BBA9A,硴鉞跫,몌항치,6
0x001BBCEC,居去去去拒浣,보병대,12
0x001BBD1E,縁牛訣轟相卉,전차대,12
0x001BBF89,鳫磆鋩,의상전,6
0x001C2B29,柄愆焚衰т高,포병대,12
0x001C2B9B,實汲÷＜о棗,보급 대대,12
0x001C2C53,蒟聲鞏,제현군,6
0x001C2C8E,瑯萵珸,＞￥함,6
0x001C3696,搓中ａ,구성공,6
0x001C3DB0,鵄醯鈿,낭와오,6
0x001C404F,鞏粱肆,차중a,6
0x001C4ADF,胥裔蒿,치혜전,6
0x001C4B6E,蓍裼鴦,공량사,6
0x001C50FD,鴈頸蒹,서예호,6
0x001C8126,襃赳鴟,추격검,6
0x001C8900,銕聊矇,예숙분,6
0x001C8D23,矜瑕肛,괘파첨,6
0x001C8E63,裄鳰粫玻袱,대대,10
0x001CA565,矣粲鱠,철료몽,6
0x001CC1C0,粐蓐跪,긍하항,6
0x001CC1C7,矣鰊聹,의찬회,6
0x001CC4A3,胚鴉砒,로욕궤,6
0x001CCACB,鵈糢犢,의련녕,6
0x001CD532,裹釀蒹,배아비,6
0x001CD551,默鈞鉗,로모독,6
0x001CD70C,鞆鰊籤,과양겸,6
0x001CD958,鞦鞋褄蒻銖,보병,10
0x001CECCA,＝ャャш数劬,정찰 대대,12
0x001D42D5,璢粤赱,±±열,6
0x001D5C0A,琅裝聽籥矮,기갑,10
0x001D67B1,珮矣粐矣矣,전차,10
0x001DEC83,矮蓙鴈,려군개,6
0x001DFACC,÷÷÷оヮ,포병,10
0x001E1BC9,鋺鰮韃,이군긍,6
0x001E1CB3,褪蔘鴉,왜좌안,6
0x001EA070,瞻蓙胛,완온달,6
0x001EA0CE,粫趙矼珥珀矍,대공 보병,12
0x001EB63D,羅囀婚,퇴삼아,6
0x001EC3A6,肚粐葹,첨좌갑,6
0x001EDD5B,濫享攷,나전혼,6
0x001EDE78,姓怐濫撩亨,보병대대,10
0x001EDE84,朽幡恃,두로시,6
0x001EE593,恃撩灯÷給,보급대,10
0x001EE87A,撓劔剱撈悄,보병대,10
0x001EE9D5,琅蒹裼鈑聶矜,대전차 보병,12
0x001EEAF9,矼裹趺蒹矣,기갑대,10
0x001F0C51,÷÷∴叙棣,전차대,10
0x001F0CB6,椁紙÷÷÷,포병대,10
0x001F0D8E,÷ｆ鰹曝擅,공병대,10
0x001F0E56,÷ｆ轄装圉,수송대,10
0x001F0FD5,泝欄錐恰п,정찰대,10
0x001F1012,ｆ煙嵩繭擅,대공포병,10
0x001F2B7C,漕÷÷,＞원백,6
0x001F94A7,褻襌鴾,공충유,6
0x00200C08,矼褂蒹聽籵,자주포병,10
0x00204DA2,棟署灯摯吏惆,야전 포병,12
0x00206518,摎屹棡汨陸,해병대,10
0x0020BCA6,盞砌鯒,혈폭풍,6
0x0020BE2A,寥血血訣件,전투기,10
0x0020C25C,魎陀勗,잔석용,6
0x0020C307,坩漉玄,승류균,6
0x0020C465,詞舞槊,감로현,6
0x0020C47F,懸血膜剔勹,폭격기,10
0x0020C80E,囃血血血元,수송기,10
0x0020CE50,囑血血血箱,공격헬기,10
0x0020E618,褓袿碵,자확당,6
0x0020E6E2,褻胱顋,포부가,6
0x0020EEFD,粨鴆裨跛蕀籐,중포병 대대,12
0x0020EF3F,琥跂跟,보규정,6
0x0020EFC0,裝贔鱚,설광시,6
0x0020F230,糂跟粢,호기근,6
0x0020FC20,鞐葯衵,장비희,6
0x0020FDAB,聲鈞踞,삼근자,6
0x0020FE00,矗袍矼簽蓍,전함,10
0x0020FF7F,籃粤銜,고약일,6
0x002101AB,珞蓍聲,성균거,6
0x002115FF,醉贖銖,광동함,6
0x002116D0,縁権惓,낙시성,6
0x002116ED,听寤攜,취속수,6
0x002117AD,搖柑翡,연권권,6
0x0021196E,蓁碌韜,청오휴,6
0x00212EBF,裼蔔碌,요감비,6
0x00213561,鴉釋胖,진록도,6
0x002154A6,劒劒劒劔劔劔劔劔劔劔劔劔劔劔劔劔劔劔劔劔劔劔劔劔劔劔劔劔囹圄,문자표,60
0x00215576,梨李劉,석복록,6
0x0021559C,撕囮劔尸囗,순양함,10
0x002155AD,悵恙匈,아석반,6
0x00215C27,幅万蔓,이이류,6
0x00215D3A,擘囮囮囮勁,잠수함,10
0x00215D69,辨囿噺,창양흉,6
0x00215E55,耿趺聢,폭만만,6
0x00215EE7,劒劒劔劔劔劔劔劔劔劔劔劒劒劒劒劒劒辨崕,문자 오류,38
0x00215F1A,險尹劔劔劬,상륙함,10
0x00216397,麿丼梨慢堂,지휘부,10
0x0021642D,萸劔椌,변유신,6
0x00216525,攪囗尢,경부정,6
0x002166B0,棘圀劑,유검공,6
0x00216810,囮劔劔劔囗,미끼,10
0x00216A87,泝劔屹,교위왕,6
0x00216CE0,駁溜楔,극국제,6
0x00216F3E,屏椈圀,역검봉,6
0x00217EB5,鉉裝砒蓍釛,장갑부대,10
0x00218264,跂跛鉈,노월국,6
0x0021D0D9,跏鳧獸,시입판,6
0x0021D49F,蓚矗獨,기파타,6
0x0021D6CD,珮矼裲,가부수,6
0x0021D6FA,砒矗蒿,수촉독,6
0x0021E18E,鞣鉤袤,패강양,6
0x0021E258,跚鉞頌,비촉호,6
0x0021E28F,聨粢跟,유구무,6
0x0021F168,裨葯硴,산월송,6
0x0021F8B7,肄葢砌,연자근,6
0x002216E8,糅鉞鱸,유시부,6
0x00221F70,韈鉉褌,항겸교,6
0x0022473A,裄粫韵,소자도,6
0x002255D7,粨蓙袙,용타수,6
0x0022575B,肅鱶簧,행이운,6
0x00226409,蓆鉞獻,백좌막,6
0x002267AA,粭鴦翦,숙상황,6
0x00226A33,聽粤矼,석월헌,6
0x00227087,撥剽覧劒椒,정찰대,10
0x002270BF,撓覧覧圀棕,전선확보,10
0x00227193,椌尹囹囹圀撼,기갑 보병,12
0x002272F8,撓吏椒,합앙전,6
0x00227B1E,摎囓椡,청월강,6
0x00227C38,辨屮璃,요리초,6
0x00227C83,理椄擯,교설도,6
0x002280C0,鰡琅碎,변초리,6
0x0022816F,撕剽劵,이접빈,6
0x0022830A,棘裏椢,유랑쇄,6
0x0022853E,尹剽劒,시표권,6
0x00228AD9,蓊鈕獨,극리괵,6
0x00228B0A,棍撼孱,윤표검,6
0x002293DE,釿鉉聶聶璢,기갑대대,10
0x0022A532,矼聽砌鳬跏赳,전차 부대,12
0x0022A7DF,璢聶矼聿鈿,보병대대,10
0x0022A80F,鱠蒹鴦,옹뉴독,6
0x0022AC10,聿鉗鉤鉞跂蓊,포병 부대,12
0x0022ACDF,珥聽蒹矜珀,전차부대,10
0x0022B106,璢矜珀,곤감잔,6
0x0022B1CC,矣肆跏蓊珎,포병대,10
0x0022D1BA,肬赧鴆,회겸앙,6
0x0022DDCF,砒鴈跂,유긍박,6
0x002300AB,粤蒿褂跚鴈,공병대,10
0x002302C4,肅韃玻,우난짐,6
0x00232D68,砒鉗蔟,비안기,6
0x00232E0B,粹鰲踈,숙달파,6
0x0023347F,趾鱸聹,비겸족,6
0x002355E0,糒贍糒,수오소,6
0x0023593C,鉗鴒蓐,지로녕,6
0x002365EA,囹劑椶,비섬비,6
0x002369F6,圀嵐曙援р÷,보병 지원,12
0x00236A1A,伯椶ｗ,겸령욕,6
0x00236A2D,吹味杉,영제종,6
0x00236A93,麾囎将,백종ｗ,6
0x00236AC2,怦ｑ箔,취미삼,6
0x00236BD7,樗搭麹,휘증장,6
0x00236C0D,囓刻♀綜澄擒,기갑 지원,12
0x00236EB4,圜汞張,평q박,6
0x00236F23,灸律綜,저탑국,6
0x00236F56,箔灸汲縁箕,보급부대,10
0x0023704B,怩沺欠洫寫,예비대,10
0x00237079,尠柱тｂ誌蔵,전차 지원,12
0x00237095,恙肢渚,환홍장,6
0x0023715B,囓俣錐告服,공격명령,10
0x002371F2,蒲尓悄,구율종,6
0x0023736E,囑私÷≦除,방어명령,10
0x00237598,＝ヨョ叙悖,철수명령,10
0x002375BD,椁泊恰ａ≠,집결지,10
0x0023783D,藍垂炎兼張,화력지원,10
0x0023796A,泙搆活褐蘭惓,포병,12
0x00237B23,ф訣凋,양지저,6
0x00237FF8,棡伯壕＝猿健,방어 대대,12
0x00238250,鱠韆糀,포이초,6
0x002387EE,ц健圍,ф결조,6
0x00239CAA,乱延÷ョ鵠國,돌격 보병,12
0x00239CE5,將窮メ,회천화,6
0x00239CEC,ш走圈,츠건위,6
0x00239D5A,梍壕п,장궁메,6
0x00239E08,乱割ａш国理,전투 대대,12
0x00239F22,ｆ拒理,참호,6
0x00239FE8,桾傑ムｇ事擘,기갑 방어,12
0x0023B9D8,泊処ｈ麹叙洳,전차 방어,12
0x0023BBCC,洛о≧鵠悖,목표확보,10
0x0023BC04,槙メヨ女洟,여단본부,10
0x0023BC3C,矧メヨ女椒,사단본부,10
0x0023BD58,ｆ健劬,증축,6
0x0023BD8B,椏灸＝ラ助國,포병 방어,12
0x0023BDC4,泄球≠ц酷圍,보급 대대,12
0x0023BEF0,椦屁悃,사자심,6
0x0023C03D,李勁蘭嚊丕悸,정찰 대대,12
0x0023C1EE,梨漕勅,ｆ건구,6
0x0023C270,頗渇巨,권비곤,6
0x0023C2CE,恚ュ噛,이조칙,6
0x0023C2F4,泛伯灸鴻鵠,작전개시,10
0x0023C581,燥著屏,파갈거,6
0x0023DC93,籏鵄鴪,에ュ교,6
0x00243915,趾鈔猾,천안균,6
0x00244166,粮鱸聿,부녕비,6
0x00244476,蓁聟跼,지초활,6
0x002445C5,鈬聰蓊,양로율,6
0x002445E4,翅梵葎,진서국,6
0x0024486F,硴赳蒂,탁총옹,6
0x002450D4,鞋褊冐,시범률,6
0x002450E8,砠贓珮,화규체,6
0x0024520D,裙珞鴆,혜편모,6
0x0024560B,鱠矣銹,저장패,6
0x00246FBC,悴撈掠,군락짐,6
0x0024755D,默靫鯰,회의수,6
0x00247A4D,鶯襠碪,췌료략,6
0x00247B19,鉋鴟跚,묵인염,6
0x0024830C,錘歯劭,앵당침,6
0x0024837B,膜国璃,포치산,6
0x00248573,梺詩克,추치소,6
0x002488BE,盂恁匳,막국리,6
0x0024A6ED,翕髷觜,우임렴,6
0x0024A709,颯賣翦,췌로략,6
0x0024AD2F,錏蓍醵,묵인점,6
0x0024DAE8,跟釿袙,삽매전,6
0x0024DBC5,岌趨蔓,아시갹,6
0x0024DBDB,李売息,근은백,6
0x0024DC23,圖梼攬,급추만,6
0x0024DDB2,鳰肅獵,이매식,6
0x0024DFCF,圀氏匠,도도람,6
0x0024E0BE,緒漕逃,입숙렵,6
0x0024E0E4,埋э嵩,국씨장,6
0x0024E1BA,灯噤楾,삽매전,6
0x0024E240,巡恂乂,아시갹,6
0x0024E27E,翠梶丕,침묵등,6
0x0024E38B,揄倦х,순찰참,6
0x0024E4CD,韶鞳蒂,비취목,6
0x0024E5A5,高ь遭,화음꽃,6
0x0024E765,灸薗劒,등금천,6
0x0024E8E0,鰥蒹獪,순순예,6
0x0024EB76,鰥趙糂,구원검,6
0x0024F335,窒悍道,환겸회,6
0x0024F71C,湟釛瑶,연감겁,6
0x0024FE2B,隙悋棹,정부총,6
0x0024FF39,插ｅ鉛,황력요,6
0x00250038,搖阜阿,극린도,6
0x002501BF,桴怫雫,삽e연,6
0x002503FC,抹淀磁,요부아,6
0x00252EC4,］Ｇ／７¨：,공격,12
0x00252F04,］Ｇ／７¨：,공격,12
0x00252F9F,ゴПЛЗЕア,보병,12
0x0025455C,￣「｀,",다",6
0x00256A77,俚俚虎,호랑이,6
0x00256A94,鼓俔原,리리호,6
0x00256AAA,虎俚虎,호리호,6
0x00256AB1,鍔鍔原,고현원,6
0x00256ACE,俔窟鼓,호리호,6
0x00256AEB,倡亠嗚,악악원,6
0x00256B25,虎虎于,현굴고,6
0x00256FE1,掘窪候,창두오,6
0x00257007,掘窪候,호호우,6
0x002570F5,掘窪誤,굴와후,6
0x00257103,沓窪繰沓窪檎,전차,12
0x00257114,掘靴檎,굴와후,6
0x002582CA,ガガガ,드드드,6
0x002582D8,ガガガ,드드드,6
0x00258305,ガガガ,드드드,6
0x00258320,ガガガ,드드드,6
0x00258330,ガガガ,드드드,6
0x0025833E,ガガガ,드드드,6
0x0025834C,ガガガ,드드드,6
0x00258361,ガガガ,드드드,6
0x0025836F,ガガガ,드드드,6
0x0025837D,ガガガ,드드드,6
0x002583AC,ガガガ,드드드,6
0x002583BC,ガガガ,가가가,6
0x002583CA,ガガガ,가가가,6
0x002583D8,ガガガ,가가가,6
0x002583EB,ガガガ,가가가,6
0x002583FB,ガガガ,가가가,6
0x00258409,ガガガ,가가가,6
0x00258417,ガガガ,가가가,6
0x0025842B,ガガガ,가가가,6
0x0025843B,ガガガ,드드드,6
0x00258449,ガガガ,드드드,6
0x00258457,ガガガ,가가가,6
0x00258588,　　∪,가가가,6
0x00258591,　、∪,가가가,6
0x002585C7,，，∪,드드드,6
0x002585D0,，，∪,드드드,6
0x002597CD,虎虎虎虎虎嚀,전차,12
0x00259832,鼓鼓鼓鼓鼓坿,포병,12
0x0025A813,，．：，、∩,보병,12
0x0025C74D,ゥクゥクゥ,보병,10
0x0025C8EC,　ア，,"아,",6
0x0025C94D,中瓩訂,.정,6
0x0025CFF9,否摂杓鼓ц,전차,10
0x0025D01A,杢摂杓鼓雇,전차,10
0x0025D3F0,瓮亟簟,"아,",6
0x0025D969,憬檎亢鬨遞,포병,10
0x0025D98B,檎俚憬檎倔,포병,10
0x0025DACE,　、。，．・．，。、　　　、。，．・．，。、　　　。，．・：・．，。、　、。，．・：・．，。、　、。，．・；：．，。、　、。，・：；：・。、　　、。，・：；：・∪,기호표,162
0x0025DCEF,：，。、∪,부대,10
0x0025DCFC,、，．：？∃,보병,12
0x0025DDB2,　、。，．・．，。、　　　、。，．・．，。、　　　。，．・：・．，。、　、。，．・：・．，。、∪,구두점,96
0x0025DF75,、。．・；！；：，。、　、。．：；！；：，。、　、，．：；！？：，。、　、，．：？！？：，。、　、，．：？！？：，。、　肩,", . · ; ! : ? 어깨",122
0x0025E4FA,．，。、　∪,보병,12
0x0025F555,．。　,군리백,6
0x0025F563,　。だ,초군율,6
0x0025F967,鼓鼓郡,。다,6
0x0025F98D,鼓鼓鼓鼓郡,대대,10
0x0025FC65,　吾壙,고고군,6
0x0025FD3B,低紬原,창리원,6
0x0025FE37,虎虎虎虎于,보병,10
0x0025FE9F,鼓檎俚,오광,6
0x0025FEA9,檎俚虎,저주원,6
0x0025FEBE,鼓鼓鼓,고금리,6
0x0025FEC6,檎俚虎,금리호,6
0x0025FECE,虎俔懃,고고고,6
0x0025FEDF,鼓檎亢,금리호,6
0x0025FEF2,檎俚原,호현근,6
0x0025FF25,鼓檎亢,고금항,6
0x0025FF3B,檎俚元,금리원,6
0x0025FF5A,檎俚饗,고금항,6
0x0025FF8F,鼓掘原,금리원,6
0x0025FFAD,　苛限,금리향,6
0x0025FFBA,　苛虎,고굴원,6
0x002600B8,゜。　　異,기갑,10
0x0026064F,低紬俚,가한,6
0x00260682,低紬俚,가호,6
0x0026072F,υυυ,저주리,6
0x00260EB1,　　驕,저주리,6
0x00261979,掘諭　,교,6
0x00261E94,＿？，　感,부대,10
0x002620B1,俔吾俔鼓吾,대대,10
0x00262530,　ｘ　,금려항,6
0x00262592,А　　,즘척,6
0x00264FD2,鼓鼓鼓鼓鼓,보병,10
0x00265028,鼓粂虎,북북호,6
0x00265041,鼓繰虎,북북호,6
0x00265077,憬惷俚,고금호,6
0x00265630,υΥ儺,고조호,6
0x00265931,’蹇∪,경춘리,6
0x002659B8,’蹇∪,우프나,6
0x00265AC6,’蹇∪,건널목,6
0x00265B4F,’蹇∪,건널목,6
0x00265C60,’蹇∪,건널목,6
0x00266033,’蹇∪,건널목,6
0x0026657C,’蹇∪,건널목,6
0x00266603,’蹇∪,건널목,6
0x0026668A,’蹇∪,건널목,6
0x002667AA,’蹇∪,건널목,6
0x002668C2,’蹇∪,건널목,6
0x0026694B,’蹇∪,건널목,6
0x002669D2,’蹇∪,건널목,6
0x00266A59,’蹇∪,돌격,6
0x00266DA3,’蹇∪,공포,6
0x00266E2A,’蹇∪,보급,6
0x00266EB1,’蹇∪,보급,6
0x002673EA,’蹇∪,’건∪,6
0x00267471,’蹇∪,’건∪,6
0x002674F8,’蹇∪,’건∪,6
0x0026792C,ァウキゲス,기계화보병,10
0x00267937,キゲスゾΥ,기갑정찰,10
0x00267B95,節節沼,’건∪,6
0x00267D9F,蹇連梁,’건∪,6
0x00267E6F,｜Ｈ〕Ｒ」∪,대대,12
0x002680BD,逖逖逖,절절소,6
0x002680F2,倡倡仗,건연량,6
0x00268123,逖逖逖,적적적,6
0x002686EE,｜Ｈ〕Ｒ」∪,보병,12
0x0026893D,倡倡父,척척척,6
0x0026894E,倡倡父,척척준,6
0x00268971,逖逖逡,창창부,6
0x00268990,逖逖逡,창창부,6
0x00268AB1,倚倚倚倚倚俔,기갑,12
0x00269363,倡倡俚原舷,전차,10
0x002693A9,檎倡倡俚元剴,전차,12
0x002694D0,鼓鼓鼓鼓鼓鼓,포병,12
0x00269A51,桑勲檎,척척준,6
0x00269AC0,桑勲檎,척척준,6
0x00269ACF,桑薫誤,상훈금,6
0x00269B13,檎炉俚,상훈금,6
0x00269B34,　育倆,보급,6
0x0026A07B,鼓鼓原,보급,6
0x0026A288,　⊥安,육성,6
0x0026A357,　⊥安,북소리,6
0x0026B6A5,露労血,⊥안,6
0x0026B72B,露労血,⊥안,6
0x0026B81E,露労血,노로혈,6
0x0026B892,露労血,노로혈,6
0x0026BB41,雇雇原,노로혈,6
0x0026C0FE,俶俑語,노로혈,6
0x0026C115,俶俑語,고고원,6
0x0026C4F2,顧嬬來τχ,신형전차,10
0x0026C555,雇壷來τψ,수송차,10
0x0026CB6F,襤亢襤,척용어,6
0x0026D017,俶俶亢,척용어,6
0x0026D552,原俔仗,남항남,6
0x0026D709,菰轡俑,척척항,6
0x0026D73F,顧俑俑,원현장,6
0x0026D756,顧顧原,고비용,6
0x0026D769,顧俑俑,고용용,6
0x0026D780,顧顧原,고고원,6
0x0026DE0C,俶俶俶俶俔,자주포,10
0x0026E09E,俶俾俑,고용용,6
0x0026E6DD,顧顧菰,오거철,6
0x0026E6F1,顧顧菰,Ё┫닐,6
0x0026E707,顧顧菰,고고고,6
0x0026E736,顧顧菰,고고고,6
0x0026E87D,靴熊窪沓鹸,보병대,10
0x0026E94E,靴熊靴,고고고,6
0x0026E990,窪靴侯,고고고,6
0x0026E9F8,俛悟俛,화웅화,6
0x0026EA1D,俛悟俛,와화후,6
0x0026EB2D,掘靴厚,면오면,6
0x0026EBB8,嬬嬬壞,면오면,6
0x0026F20A,路錬露亢覊,기갑대,10
0x0026F215,路櫓賂亢覈,전차대,10
0x0026F5AF,チケァ,고고고,6
0x0026F7FA,エτゴ,고고고,6
0x0026F80A,エτゴ,치케아,6
0x0026F81A,エτゴ,에τ고,6
0x0026F824,エτダ,에τ고,6
0x0026F834,エτダ,에τ고,6
0x0026F844,エτダ,에τ다,6
0x0026FB3C,顧顧顧顧原,포병대,10
0x0026FB61,顧顧顧顧顧惶,대대,12
0x0026FB95,顧亢儘,에τ다,6
0x002704A4,潯辰澁脱潯傑,보병대,12
0x002704BF,澎谷潼辿潭傑,기갑대,12
0x002704F0,ァ扮ば,에τ다,6
0x00270C83,雇雇俶,고항진,6
0x002719C0,υτχ,아분바,6
0x0027233F,雇雇胡,고고숙,6
0x002727C9,τオτカτ,정찰대,10
0x00272835,τττττ,대대,10
0x00272880,ガジカ,고고호,6
0x00272887,τオτカτウτττゥτττイτアτァτアτ,τ오τ카τ우τττ우τττ이τ아τ아τ아τ,42
0x002728CF,ττττガジ,전차대,12
0x002728F2,τァτ,가지카,6
0x0027292E,τァτ,에τ다,6
0x0027294A,ττττガジ,전차대,12
0x0027296D,τァτ,고항진,6
0x00273131,雇雇胡,τ아τ,6
0x0027358B,嬬嬬舷,τ아τ,6
0x002750C7,菰菰顧,고고고,6
