address,char_count,hex_bytes,japanese,korean_translation,notes
0x001220B6,3,e3f4e0e2e7d5,胖珞釁,,
0x0012329F,3,e3cae0e2e2e2,飜珞粐,,
0x00123829,3,e4afe1e4e4ea,莟砌蓐,,
0x0012408B,3,e4e7e8ebe7dc,蓍齏釛,,
0x001240F8,3,e3ece2e9e2d3,冐粳簽,,
0x00124210,3,9ac6e1e0e2e6,堡矜粫,,
0x0012458C,3,e6efe5eee7cc,跣褓醂,,
0x00124AD6,3,e8bee8ede2e6,霎竟粫,,
0x00124C30,3,e7f7e0ede9ce,銷瑙鯰,,
0x00125538,3,e3e3e3e3e5d6,聽聽袒,,
0x0012AC0B,3,e3ebe9c1959c,肭鮹復,,
0x0012AC72,3,e1ece8bc9296,碆霈猪,,
0x0012AEA7,3,e6e6e8ca9e95,跏靆桾,,
0x0012AEC1,3,e6e9e2b6969c,跌筝万,,
0x0012F1ED,3,e0f1e7d5e0ec,瑰釁瑟,,
0x0012FB85,3,e0e7e1e5e3d7,珸砒聆,,
0x0012FC03,3,e7c4e6e1e2e9,酘趁粳,,
0x0012FEB6,3,e6ece4ebe1ce,跪蓁睾,,
0x0012FFC8,3,e9ede0e4e5d9,鳫琅袢,,
0x001302F4,3,e6f3e5d6e1e2,跿袒矮,,
0x001303A6,3,e2dde1e5e3e5,籖砒肄,,
0x001304B8,3,e5dde1e5e4e3,袿砒蒹,,
0x001308D9,3,e1dee2e2e4e8,矗粐蒻,,
0x00130A18,3,e0e7e2e7e3d7,珸粡聆,,
0x00131964,3,e0dfe1e1e4e3,珀矣蒹,,
0x00131B8A,3,e1e5e0dbe1da,砒珈瞽,,
0x00131CDF,3,e7e6e4e1e2ea,鉞蓊粲,,
0x00131D19,3,e9e8e3ebe6db,鳧肭贔,,
0x00131FCB,3,e2e2e2e7e6e7,粐粡跚,,
0x00132083,3,e3dee4e4e1dc,聳蒿矇,,
0x001320D6,3,e0dde2e8e4e0,珎粨萵,,
0x001321EF,3,e2e3e0dee6e4,粤玻趾,,
0x00132342,3,e7e4e7e7e7e8,鈕鉗鉅,,
0x00132499,3,e1eae4e3e7f0,碎蒹銜,,
0x0013260E,3,e1e5e5ece4ee,砒褌蒡,,
0x00132637,3,e6e9e1e0e1db,跌矜瞻,,
0x00132828,3,e3dce1f5e6cf,聢磆賺,,
0x001328D6,3,e5cce2e6e8e9,衫粫韜,,
0x00132E97,3,e2e4e9e8e9ef,粭鳧鴆,,
0x00133415,3,e2eae8eae9e9,粲韭鳬,,
0x00133829,3,e7d1e4e7e2f7,醵蓍糯,,
0x001339EE,3,e1ebe9e3e6e3,硴鱚跂,,
0x00134037,3,e7e8e9eae1da,鉅鳰瞽,,
0x0013432C,3,e0e1e6e3e3ed,珮跂肬,,
0x00134BB5,3,e4e4e6e3e3e8,蒿跂肛,,
0x00134DD5,3,e6dde8e9e8ec,赧韜韲,,
0x00134F22,3,e0dee3e4e0dd,玻聿珎,,
0x00134FA8,3,e1e7e9eae9ed,砠鳰鳫,,
0x0013521D,3,e6e1e6f0e6e7,趁跼跚,,
0x001353A7,3,e2e2e3e3e1df,粐聽矚,,
0x00135D8D,3,e7e4e4e5e9df,鈕蒟鱇,,
0x001378BE,3,e8ebe6e2e2df,齏趙籬,,
0x00137B79,3,e2e2e3e4e2df,粐聿籬,,
0x00137E15,3,e5e1e6e4e7ee,裔趾鉋,,
0x00138171,3,e7e7e1e2e0d3,鉗矮獗,,
0x00139057,3,e1dee0d4e5da,矗獪袍,,
0x00139655,3,9b959da09ba8,尓擒岑,,
0x00139691,3,9fa599989c9f,衍劍悄,,
0x001398D7,3,e8e7e5e8e2d9,韈裴籐,,
0x0013DC52,3,e8e2e1e3e9f5,鞣矼鵄,,
0x0013E0C4,3,e9e3e2e4e9f0,鱚粭鴪,,
0x0013E0F7,3,e8e2e0e2e7ed,鞣珞鈿,,
0x00141D7E,3,9c8d8a969cdc,恪竃憔,,
0x00143239,3,e1e7e2c8e2f9,砠篳糴,,
0x00143394,3,e2dde3e6e6e5,籖肆趺,,
0x00143461,3,e9e7e9e7e7eb,鱸鱸鉈,,
0x0014642A,3,e5e1e4e7e9ec,裔蓍鴈,,
0x0014667B,3,e7ebe8e2e2f2,鉈鞣糘,,
0x00146981,3,e6e3e0dfe0e8,跂珀琲,,
0x00146BBC,3,e1e3e5dee1ec,矼袱碆,,
0x00146F6D,3,e8d9e9efe9e9,鞁鴆鳬,,
0x00147021,3,e3dfe3e3e1e8,聲聽礪,,
0x001470CB,3,e1ede0dce4e8,硼玳蒻,,
0x00147193,3,e3ede8e9e9f6,肬韜鴕,,
0x001473D3,3,e4dce3e4e4f8,葆聿蓼,,
0x00147631,3,e2e5e9f8e9dd,粢鵁鰡,,
0x00147767,3,e1d3e8ece1e5,瞠韲砒,,
0x00147BCE,3,e9e7e9e2e0f1,鱸鰾瑰,,
0x00147E09,3,e7dae6e7e1ee,釟跚碚,,
0x0014A76E,3,e8fce3e0e2ea,顰聰粲,,
0x0014A8D4,3,e0ede0e9e9e7,瑙琺鱸,,
0x0014D178,3,9fc3e8ede4dd,淌竟萬,,
0x0014DB32,3,e9fae0c9e3f4,鴾猖胖,,
0x0014F713,3,e7cee4f3e4e8,醫蔘蒻,,
0x00152905,3,e3d4e1eee9d7,耿碚鰊,,
0x0015502C,3,e4dee4dbe0fc,葯葩珱,,
0x0015918A,3,e7ece7dbe0f9,銕釡瓊,,
0x001592B1,3,e0e6e2dce7f6,琥籤銹,,
0x00159835,3,e7dce6e8e8d8,釛跖靼,,
0x0015C05A,3,e2e9e8e5e9f3,粳韃鴣,,
0x0015CCE6,3,e0e5e1e0e7f0,瑯矜銜,,
0x0015CD2C,3,e3e6e6e4e2e0,肆趾籵,,
0x001616DD,3,e6eae4e0e8f8,跛萵顏,,
0x0016196B,3,e5e9e4dee4f0,裨葯蓿,,
0x00161AAF,3,e0e2e4e5e6ea,珞蒟跛,,
0x00161AF4,3,e3ede7dfe5ef,肬釶襃,,
0x00161DA4,3,e0e2e3e3e5ec,珞聽褌,,
0x00161EDE,3,e2ece9e0e3ef,粮鰲胥,,
0x0016215F,3,e5cde1eee7ec,袁碚銕,,
0x00163762,3,e1cbe1efe8e2,睛碌鞣,,
0x00163A8C,3,e1dfe7e9e6f1,矚鉉踈,,
0x00163AB4,3,e9dfe5eae8eb,鱇裲齏,,
0x00163ADD,3,e3dee7ede9f5,聳鈿鵄,,
0x00163B05,3,e6dfe7ede6ea,赱鈿跛,,
0x00164159,3,e9d7e7f1e1f2,鰊銖碪,,
0x001641D3,3,e8d2e4f9e8e9,靨蕀韜,,
0x001641FC,3,e6d4e6f7e8ef,贇踟韵,,
0x001649EF,3,e3d7e9f9e6d7,聆鴿贐,,
0x00164D0E,3,e8e2e8e8e9f5,鞣韋鵄,,
0x001678EE,3,e8d4e2e7e3e2,靫粡聹,,
0x001688DA,3,e2d8e1e4e3fb,籀砌脯,,
0x00168EF2,3,e7d6e7ebe1da,釉鉈瞽,,
0x0016B47C,3,e1d7e6ebe8e8,瞹跋韋,,
0x0016CCC1,3,e2e8e5e0e6e3,粨裄跂,,
0x0016CD27,3,e8e8e2dde5de,韋籖袱,,
0x0016D1B2,3,e5e3e5ebe4d1,裙褄葭,,
0x0016D218,3,e4e2e6ece4d1,葢跪葭,,
0x0016D414,3,e0eae3e6e8e4,瑕肆鞴,,
0x0016D47A,3,e3eae2e9e9e3,肚粳鱚,,
0x0016D4E0,3,e2e9e0e8e4de,粳琲葯,,
0x0016D5AC,3,e0e3e0e6e2d4,璢琥籌,,
0x0016D612,3,e2e2e2e6e2d1,粐粫簷,,
0x0016D7DC,3,e4e6e8e6e4d6,蓙韆葷,,
0x0016D8E3,3,e2e9e9e5e2de,粳鱧籥,,
0x0016F24F,3,e0dee0e8e0d1,玻琲獏,,
0x0016F517,3,e3e9e3e8e8e0,肓肛鞨,,
0x0016FDC7,3,e5d3e2ebe8fb,衲粱顯,,
0x00171B2E,3,e2e3e1e1e4eb,粤矣蓁,,
0x00171BCF,3,e1e4e1e1e3e5,砌矣肄,,
0x00171C71,3,e4e1e1e2e4e8,蓊矮蒻,,
0x00171D12,3,e4e1e0e2e4e4,蓊珞蒿,,
0x00171DB3,3,e3e3e0e2e3e4,聽珞聿,,
0x00171F98,3,e2e2e0e1e2e3,粐珮粤,,
0x0017203A,3,e3e1e0e1e2e3,聶珮粤,,
0x00172180,3,e1e2e2e3e6eb,矮粤跋,,
0x00172222,3,e1e2e2e2e3e5,矮粐肄,,
0x00172365,3,e1e1e1e1e1e2,矣矣矮,,
0x00172407,3,e1e1e1e0e1e3,矣矜矼,,
0x001724A8,3,e0e1e0e0e0e1,珮珥珮,,
0x0017254A,3,e0e0e0dfe0e3,珥珀璢,,
0x001725EB,3,e0e0e0dfe0e1,珥珀珮,,
0x00172AF8,3,e0e0e0e0e0e5,珥珥瑯,,
0x00172CDD,3,e0e1e1e0e0e3,珮矜璢,,
0x00173471,3,e0e2e2e1e2ed,珞粃粹,,
0x00173513,3,e0e1e1e1e5fc,珮矣襞,,
0x00173656,3,e0e1e1e1e6fc,珮矣蹊,,
0x00173D79,3,e0e0e1e3e5e8,珥矼裴,,
0x0017C576,3,e0dee0e7e8e1,玻珸鞦,,
0x0017D9B3,3,e6e7e4dfe0e8,跚葹琲,,
0x0017E358,3,e2dce1f8e1dd,籤碾矍,,
0x0017E38B,3,e2dae4eee7df,籘蒡釶,,
0x0017E491,3,e8e2e1f4e6ee,鞣磑跟,,
0x0017E4C4,3,e9dbe4f4e6f5,鰥蔬踞,,
0x0017F444,3,e4f3e6cce5da,蔘賣袍,,
0x0017F477,3,e4f3e2cde6da,蔘簣賍,,
0x00180099,3,e4f3e8cde5dc,蔘靉袰,,
0x001800CC,3,e4f3e3cde6db,蔘耋贔,,
0x001811E5,3,e5cfe9f0e6df,袞鴪赱,,
0x00181E9A,3,e6f2e9e1e0de,踉鱆玻,,
0x001821C7,3,e4f2e9e1e0de,蔗鱆玻,,
0x001822BB,3,e7f2e9e1e0de,銓鱆玻,,
0x001824F2,3,e5d1e9f0e6df,衽鴪赱,,
0x0018256C,3,e5d0e8f0e5df,衵頏裃,,
0x00182899,3,e6d0e9f0e6df,賻鴪赱,,
0x00182B4C,3,e8d0e9f1e6e0,靤鴦赳,,
0x00182B9F,3,e6f2e9e1e0de,踉鱆玻,,
0x00182C17,3,e9d0e8f1e7e0,鰔頌鈞,,
0x00182C91,3,e6d1e9f0e6e0,贄鴪赳,,
0x00182ECC,3,e6f2e9e1e0de,踉鱆玻,,
0x001831F7,3,e9d2e8f0e6e0,鰓頏赳,,
0x001836E3,3,e5d3e9efe6e0,衲鴆赳,,
0x00183828,3,e3d4e9eee4df,耿鴃葹,,
0x0018396D,3,e4d3e9efe5df,萼鴆裃,,
0x00183B2C,3,e8d3e8efe6e0,勒韵赳,,
0x00183BA6,3,e1d2e8ede3dd,瞑竟聨,,
0x00183BF7,3,e9d4e8efe6e0,鰆韵赳,,
0x001890EC,3,e7dee8e6e0dd,釵韆珎,,
0x0018A5FC,3,e9e9e5e4e4e2,鳬裝葢,,
0x0018A69D,3,e7e6e1e0e0de,鉞矜玻,,
0x0018A6EB,3,e1d4e3e7e1df,瞞肅矚,,
0x0018A8CE,3,e0d9e7e8e1df,獻鉅矚,,
0x0018A96F,3,e4dae8e8e1dd,蒂韋矍,,
0x0018CA1A,3,e1dce5e4e4f2,矇裝蔗,,
0x0018CA29,3,e2dae3e4e3f0,籘聿胙,,
0x0018CA38,3,e3dae2e3e3f1,聚粤胝,,
0x0018CA47,3,e5dbe0e2e1ef,袤珞碌,,
0x0018CA56,3,e5dae1e4e1ed,袍砌硼,,
0x0018CAC0,3,e0dce1e0e3f5,玳矜脉,,
0x0018CACF,3,e2dbe2dfe1f4,籟籬磑,,
0x0018CB2A,3,e2dee2dee1f6,籥籥磋,,
0x0018CB39,3,e4dfe1dee0f3,葹矗瑪,,
0x0018CB76,3,e0dee0dde6fc,玻珎蹊,,
0x0018CB94,3,e4dde0dce0f4,萬玳瑶,,
0x0018D42D,3,e0d9e5e9e4ee,獻裨蒡,,
0x0018D43C,3,e5dbe3e7e3ed,袤肅肬,,
0x0018D44B,3,e9dde2eae4e8,鰡粲蒻,,
0x0018D46A,3,e1e0e8e6e6f8,矜韆蹂,,
0x0018D479,3,e3e0e7e6e4f4,聰鉞蔬,,
0x0018D488,3,e6dfe3e5e4f0,赱肄蓿,,
0x0018D4B6,3,e0dde2e1e7fb,珎粃鍄,,
0x0018E9F0,3,e2dce0e0e2e8,籤珥粨,,
0x0018EA1E,3,e3dde1e4e7ed,聨砌鈿,,
0x0018EA2D,3,e9dee0e4e7eb,鰰琅鉈,,
0x0018EEED,3,e4e1e8e7e3f1,蓊韈胝,,
0x0018EEFC,3,e5dfe8e8e3ef,裃韋胥,,
0x0018EF0B,3,e8e0e6e7e3ee,鞨跚胛,,
0x0018EF39,3,e0e0e6e2e8fb,珥趙顯,,
0x0018EF48,3,e1dfe5e3e7f7,矚裙銷,,
0x0018EF57,3,e3dee5e1e4f6,聳裔蔕,,
0x0018EF66,3,e4dce2e3e3f2,葆粤胄,,
0x0018EF75,3,e8dce0e0e0f0,鞋珥瑩,,
0x0018EFB2,3,e1dee3e0e1f3,矗聰碯,,
0x0018EFC1,3,e3dde3e0e0ef,聨聰瑜,,
0x001933F3,3,e6d5e6eae7ee,贏跛鉋,,
0x00193BBB,3,e6e7e797e2f0,跚逞糅,,
0x00196E36,3,e5d2e0f6e8cd,袵璋靉,,
0x0019820A,3,e1e1e1e1e1e0,矣矣矜,,
0x0019A989,3,e4ebe6e0e8f6,蓁赳頽,,
0x0019A9A8,3,e2e5e6e4e1df,粢趾矚,,
0x0019D033,3,e2e5e3e3e6e4,粢聽趾,,
0x0019D1AE,3,e8e3e2e3e3e1,鞳粤聶,,
0x0019D1E1,3,e8e3e3e5e5e1,鞳肄裔,,
0x0019D583,3,e0e3e3e2e0e0,璢聹珥,,
0x0019E98E,3,e9e4e1e3e8ef,鱠矼韵,,
0x0019E9F4,3,e9e4e1e4e8ef,鱠砌韵,,
0x0019EA5A,3,e9e4e1e4e8ef,鱠砌韵,,
0x0019EAC0,3,e9e3e1e4e9ef,鱚砌鴆,,
0x0019EB26,3,e9e4e1e4e9ef,鱠砌鴆,,
0x0019EB8C,3,e9e3e1e4e9f0,鱚砌鴪,,
0x0019EBF2,3,e9e4e1e4e9f0,鱠砌鴪,,
0x0019EC58,3,e9e3e1e4e9f0,鱚砌鴪,,
0x0019ECBE,3,e9e3e1e4e9f0,鱚砌鴪,,
0x0019ED24,3,e9e3e1e4e9f0,鱚砌鴪,,
0x0019ED8A,3,e9e3e1e5e9f0,鱚砒鴪,,
0x0019EDF0,3,e9e3e1e5e9f0,鱚砒鴪,,
0x001A37C0,3,e1cde5ebe1db,睿褄瞻,,
0x001A540A,3,e5dee8ebe9ec,袱齏鴈,,
0x001A54B6,3,e1e4e7e7e9f5,砌鉗鵄,,
0x001A5805,3,e0c99bb1e5f5,猖岾襄,,
0x001A92F9,3,9ccfe4b594a4,慫莊筈,,
0x001ACD8F,3,9e9c9c9c9c9e,棡惧悚,,
0x001ADB12,3,e1aae2fbe0cb,皙糺猴,,
0x001AE48D,3,e1dfe4e4e2e3,矚蒿粤,,
0x001AF910,3,e2ace1f9e0cd,筮碼猩,,
0x001AFDA7,3,e8c5e5f2e1d6,霰褪瞶,,
0x001B0ECC,3,e5d4e3ebe6f7,袂肭踟,,
0x001B12BD,3,e9e1e2dfe4d2,鱆籬萪,,
0x001B16D4,3,e4dee8e3e5ee,葯鞳褓,,
0x001B1A83,3,e5e8e1e9e6e4,裴硅趾,,
0x001B1B2A,3,e9e6e4dee0ef,鱶葯瑜,,
0x001B1C6A,3,e1e4e7e2e8e8,砌鈔韋,,
0x001B1D4D,3,e5f0e8e6e7f0,褞韆銜,,
0x001B1DBA,3,e2e6e7ebe9f7,粫鉈鴒,,
0x001B1E4B,3,e3e5e7ede6ed,肄鈿跫,,
0x001B1FBE,3,e5e2e2eae6ec,裘粲跪,,
0x001B21AB,3,e1e5e2e6e6e9,砒粫跌,,
0x001B2551,3,e8e7e0e4e8eb,韈琅齏,,
0x001B3D84,3,e5e5e2e3e1df,裹粤矚,,
0x001B4865,3,e3e9e8f1e1dd,肓頌矍,,
0x001B4D30,3,e9d8e6ece7dc,鰄跪釛,,
0x001B4F2C,3,9c9f9e9b9da9,悄椦擠,,
0x001B4FB6,3,e6e3e3e6e4d9,跂肆葮,,
0x001B5D5A,3,e9e3e6ebe4e9,鱚跋蓚,,
0x001B5D6F,3,e1dde1dee6f7,矍矗踟,,
0x001B5DBC,3,e9e2e3ece8e1,鰾冐鞦,,
0x001B6A16,3,e9e7e9f6e2de,鱸鴕籥,,
0x001B7BB4,3,e8e4e6f1e0df,鞴踈珀,,
0x001B9FAC,3,e1e3e6e3e3e3,矼跂聽,,
0x001B9FB3,3,e0e1e1dfe0e0,珮矚珥,,
0x001BB2A4,3,e2d7e1eae9f6,籏碎鴕,,
0x001BB60A,3,e7e5e6dde6d4,鈑赧贇,,
0x001BB74E,3,e3e0e8d8e8d6,聰靼靹,,
0x001BB81B,3,e5d4e3e8e3d5,袂肛耻,,
0x001BB8C2,3,e1e1e9e6e7f3,矣鱶銛,,
0x001BBA9A,3,e1ebe7e6e6ed,硴鉞跫,,
0x001BBF89,3,e9ede1f5e7f8,鳫磆鋩,,
0x001BC736,3,e7e5e2e1e3d5,鈑粃耻,,
0x001BE0B9,3,e4d9e3e3e8f7,葮聽顆,,
0x001BE399,3,e0e3e3e5e6fa,璢肄踰,,
0x001C0065,3,e1d0e2f3e0f4,瞎糒瑶,,
0x001C10AE,3,e4dde5e7e0e8,萬裼琲,,
0x001C19E7,3,908281808180,垂÷÷,,
0x001C1A93,3,e8ede9e8e3eb,竟鳧肭,,
0x001C2615,3,e5dbe3f4e8de,袤胖鞐,,
0x001C2906,3,e8ebe7e9e5e3,齏鉉裙,,
0x001C2C01,3,8184818f949f,＞￥函,,
0x001C2C53,3,e4e5e3dfe8dd,蒟聲鞏,,
0x001C2C8E,3,e0e5e4e0e0e7,瑯萵珸,,
0x001C3696,3,9d8d92868281,搓中ａ,,
0x001C3DB0,3,e9f5e7cfe7ed,鵄醯鈿,,
0x001C404F,3,e8dde2ebe3e6,鞏粱肆,,
0x001C4ADF,3,e3efe5e1e4e4,胥裔蒿,,
0x001C4B6E,3,e4e7e5e7e9f1,蓍裼鴦,,
0x001C50FD,3,e9ece8f2e4e3,鴈頸蒹,,
0x001C5207,3,e5e1e4f0e6ca,裔蓿賁,,
0x001C52E3,3,e5e6e6eae2dc,褂跛籤,,
0x001C5772,3,e2e2e5eee7dd,粐褓釼,,
0x001C6F7B,3,e7e5e6cee2f3,鈑賽糒,,
0x001C71DE,3,e9f2e9eae9b7,鶯鳰鮃,,
0x001C7407,3,e3f2e6f0e1d9,胄跼瞼,,
0x001C7758,3,e7d9e6e1e3e2,釖趁聹,,
0x001C7CC7,3,e5e0e7f2e7ea,裄銓鉤,,
0x001C8126,3,e5efe6e0e9f4,襃赳鴟,,
0x001C8541,3,e3dfe3e3e2e6,聲聽粫,,
0x001C8900,3,e7ece3d6e1dc,銕聊矇,,
0x001C8D23,3,e1e0e0eae3e8,矜瑕肛,,
0x001CA565,3,e1e1e2eae9e4,矣粲鱠,,
0x001CC1C0,3,e2e2e4eae6ec,粐蓐跪,,
0x001CC1C7,3,e1e1e9d7e3e2,矣鰊聹,,
0x001CC4A3,3,e3f3e9ebe1e5,胚鴉砒,,
0x001CCACB,3,e9fce2f5e0b7,鵈糢犢,,
0x001CD532,3,e5e5e7d4e4e3,裹釀蒹,,
0x001CD551,3,e0d2e7e0e7e7,默鈞鉗,,
0x001CD70C,3,e8dbe9d7e2dc,鞆鰊籤,,
0x001CE509,3,e6e6e9f2e8f9,跏鶯顋,,
0x001D0E70,3,e2d1e5f7e9d8,簷褶鰄,,
0x001D11B2,3,e9eae9e3e4f3,鳰鱚蔘,,
0x001D1347,3,e9e9e3e8e9dc,鳬肛鰤,,
0x001D2336,3,e0dce6e0e0d8,玳赳獵,,
0x001D2E6A,3,e4e0e0e4e9e4,萵琅鱠,,
0x001D2F02,3,e0e0e4e6e0df,珥蓙珀,,
0x001D3BF5,3,817d817d944d,±±熱,,
0x001D3C66,3,e47381739449,舖《祢,,
0x001D42D5,3,e0e3e2e3e6df,璢粤赱,,
0x001D4720,3,e0e1e2e1e0df,珮粃珀,,
0x001D4731,3,e0e1e3e6e8ec,珮肆韲,,
0x001D5A84,3,e1e8e5e3e4e2,礪裙葢,,
0x001D5B6F,3,e3e5e5e3e1e0,肄裙矜,,
0x001DEC83,3,e1e2e4e6e9ec,矮蓙鴈,,
0x001E1BC9,3,e7fae9d9e8e5,鋺鰮韃,,
0x001E1CB3,3,e5f2e4f3e9eb,褪蔘鴉,,
0x001EA070,3,e1dbe4e6e3ee,瞻蓙胛,,
0x001EB63D,3,97859a938da5,羅囀婚,,
0x001EC3A6,3,e3eae2e2e4df,肚粐葹,,
0x001EDD5B,3,97948b9d9dbd,濫享攷,,
0x001EDE84,3,8b8094a69c94,朽幡恃,,
0x001EE800,3,e0e5e7e5e5eb,瑯鈑褄,,
0x001EFBE2,3,9b9e95dde395,屓鋪纒,,
0x001F0AA5,3,998c83808180,剏ム÷,,
0x001F0B67,3,8180848e97a0,÷ь裏,,
0x001F0C2B,3,968c83808180,膜ム÷,,
0x001F1EEE,3,8192918f9480,£聡楳,,
0x001F1F17,3,818489809be5,＞園帛,,
0x001F205A,3,e6ede5b3e8e2,跫蟲鞣,,
0x001F2B7C,3,918681808180,漕÷÷,,
0x001F94A7,3,e5f6e5f9e9fa,褻襌鴾,,
0x001FA4A4,3,9c809dab9785,怙抬羅,,
0x001FA4DA,3,81808e8e979c,÷試梨,,
0x001FA674,3,97949d8a8bb2,濫搖挟,,
0x001FA699,3,939490978287,灯雛ｇ,,
0x001FB126,3,9c8b9cb29980,恚愆凰,,
0x001FD0EB,3,e3c6e6ede8e0,翦跫鞨,,
0x00200C25,3,e1e3e5e7e9ec,矼裼鴈,,
0x00202A49,3,e0f0e5fce1d5,瑩襞瞰,,
0x002042B4,3,e8d5e8cae1ec,靱靆碆,,
0x0020518F,3,e6dbe4e1e5dc,贔蓊袰,,
0x00206289,3,e1dae2fbe1e1,瞽糺矣,,
0x002062C7,3,e0dbe3e1e9df,珈聶鱇,,
0x002063AD,3,e5dfe6e9e5f1,裃跌褥,,
0x002067E7,3,9e958f95979e,桾助璃,,
0x0020BB2F,3,8ca18c8c9792,牽血嵐,,
0x0020BB8A,3,918c8c8c8c9e,糟血捲,,
0x0020BCA6,3,e1b5e1e4e9c5,盞砌鯒,,
0x0020C0B8,3,e6d5e8c3e7e0,贏霤鈞,,
0x0020C25C,3,e9b291c999a6,魎陀勗,,
0x0020C307,3,9aae8d978cba,坩漉玄,,
0x0020C354,3,e1e1e6e3e1dc,矣跂矇,,
0x0020C465,3,8e8c95919ecc,詞舞槊,,
0x0020C5B5,3,9ab9908e9d99,垰錘撕,,
0x0020C5BC,3,9d998c9d8d97,撕拳漉,,
0x0020C6C9,3,8c8c8c8c98b8,血血从,,
0x0020D079,3,928c8c8c998c,柱血剏,,
0x0020D2CA,3,8ca38c918cb2,献倦鹸,,
0x0020D446,3,9f91938c9ac7,汨東塢,,
0x0020D5A6,3,9bbc9c8f8ca3,崗恟献,,
0x0020D71E,3,e4c4e3d3e3da,萋耨聚,,
0x0020DAAC,3,e9b6e199e5ae,鮓癨螳,,
0x0020DB1F,3,e4cbe6e5e4d1,萢趺葭,,
0x0020E618,3,e5eee5dde1f1,褓袿碵,,
0x0020E6E2,3,e5f6e3f7e8f9,褻胱顋,,
0x0020EF3F,3,e0e6e6e3e6ee,琥跂跟,,
0x0020EFC0,3,e5e4e6dbe9e3,裝贔鱚,,
0x0020F230,3,e2f1e6eee2e5,糂跟粢,,
0x0020FC20,3,e8dee4dee5d0,鞐葯衵,,
0x0020FDAB,3,e3dfe7e0e6f5,聲鈞踞,,
0x0020FF7F,3,e2d5e2e3e7f0,籃粤銜,,
0x002101AB,3,e0e2e4e7e3df,珞蓍聲,,
0x002115FF,3,e7cbe6dce7f1,醉贖銖,,
0x002116D0,3,898f8ca09ca9,縁権惓,,
0x002116ED,3,99df9b889db6,听寤攜,,
0x002117AD,3,9d8a8ab9e3c5,搖柑翡,,
0x0021196E,3,e4ebe1efe8e9,蓁碌韜,,
0x00212EBF,3,e5e7e4f7e1ef,裼蔔碌,,
0x00213561,3,e9ebe7d7e3f4,鴉釋胖,,
0x00215576,3,979c979b97ab,梨李劉,,
0x002155AD,3,9cae9c9999b1,悵恙匈,,
0x00215C27,3,959d969c96a0,幅万蔓,,
0x00215D69,3,999e9a9c94b6,辨囿噺,,
0x00215E55,3,e3d4e6e5e3dc,耿趺聢,,
0x0021642D,3,e4ce99999e9d,萸劔椌,,
0x00216525,3,9d989a989b97,攪囗尢,,
0x002166B0,3,9e999a9b999d,棘圀劑,,
0x00216A87,3,9f9b99999ba6,泝劔屹,,
0x00216CE0,3,949d97ad9eb6,駁溜楔,,
0x00216F3E,3,9ba09e989a9b,屏椈圀,,
0x00216F86,3,e5dce5cde3ea,袰袁肚,,
0x0021716B,3,9a99999999a4,囮劔勁,,
0x002171AC,3,9b9d9a999b9d,屎囮屎,,
0x00217429,3,9d989a9a98a3,攪囹丱,,
0x00217673,3,9db39f989ca5,攀沽悋,,
0x00217AE5,3,e2e2e8dde7d6,粐鞏釉,,
0x00217EEE,3,e1e7e3e7e2d9,砠肅籐,,
0x00217FA1,3,e9e7e2e3e6f0,鱸粤跼,,
0x0021825B,3,e4e7e9eae7e5,蓍鳰鈑,,
0x00218264,3,e6e3e6eae7eb,跂跛鉈,,
0x0021D0D9,3,e6e6e9e8e0d7,跏鳧獸,,
0x0021D49F,3,e4e9e1dee0d5,蓚矗獨,,
0x0021D6CD,3,e0e1e1e3e5ea,珮矼裲,,
0x0021D6FA,3,e1e5e1dee4e4,砒矗蒿,,
0x0021E18E,3,e8e2e7eae5db,鞣鉤袤,,
0x0021E258,3,e6e7e7e6e8f1,跚鉞頌,,
0x0021E28F,3,e3dde2e5e6ee,聨粢跟,,
0x0021F168,3,e5e9e4dee1eb,裨葯硴,,
0x0021F8B7,3,e3e5e4e2e1e4,肄葢砌,,
0x0021FAFB,3,e7e4e3e1e0e2,鈕聶珞,,
0x00220698,3,e6e6e3e0e7f5,跏聰鋏,,
0x00220C55,3,e0e3e4e7e9e8,璢蓍鳧,,
0x00220F2F,3,e3e8e7e7e9f8,肛鉗鵁,,
0x002216E8,3,e2f0e7e6e9e7,糅鉞鱸,,
0x00221F70,3,e8e7e7e9e5ec,韈鉉褌,,
0x002220FF,3,e9d8e7cce1cf,鰄醂睹,,
0x002221C3,3,e6c7e8ece1eb,貮韲硴,,
0x00222266,3,e7d1e0e2e8db,醵珞鞆,,
0x002223DC,3,e3dae4cbe6e3,聚萢跂,,
0x00222757,3,e3eee0dee7ec,胛玻銕,,
0x002227BF,3,e1d8e1c4e4d6,瞿眛葷,,
0x00222E95,3,9f9b9c939aa4,泝恣圖,,
0x00222F06,3,e3dee7ebe2ed,聳鉈粹,,
0x0022473A,3,e5e0e2e6e8ef,裄粫韵,,
0x002255D7,3,e2e8e4e6e5d8,粨蓙袙,,
0x0022575B,3,e3e7e9e6e2ce,肅鱶簧,,
0x00226409,3,e4ece7e6e0d9,蓆鉞獻,,
0x002267AA,3,e2e4e9f1e3c6,粭鴦翦,,
0x00226A33,3,e3e3e2e3e1e3,聽粤矼,,
0x002272F8,3,9d9a97999ea3,撓吏椒,,
0x00227B1E,3,9d979a979eaf,摎囓椡,,
